player_id,nickname,realname,age,nationality
10948,artifyy,Nadim Sidiqi,,Denmark
10949,Splash,William Nilsson,,Denmark
10950,Zika,Marcus Westergaard,23,Denmark
10951,c0rn,Kasper Furendal,,Denmark
10952,thobyy,Thobias Hejstvig-Larsen,,Denmark
10953,NwK,Nicklas Kjær,,Denmark
10954,Hauman,Jeppe Hauman,,Denmark
10955,Rascal,Hassan Moghal,,Denmark
10956,MickzTape,Mikkel Høyer-Hansen,,Denmark
10957,Stanek,Christian Stanek,,Denmark
10958,LETHAL,Peter Adrian,24,Denmark
10959,alseN,Frederik Als,23,Denmark
10960,Rainyyy,Anders Rixen,,Denmark
10961,Kristou,Kristoffer Aamand,18,Denmark
10962,Ari,Emil Minet,24,Denmark
10963,esco,Nikolaj Madsen,,Denmark
10964,madsztw,Mads Damgaard,,Denmark
10965,GasCan,Pontus Paulsson,,Sweden
10966,ved,Victor Edvardsson,,Sweden
10967,zmekish,Tobias Andersson,,Sweden
10968,AnKy,Andreas Nedbal,,Sweden
10969,Pony,Frederik Schnefeld,,Denmark
10970,Trixit,Christoffer Pedersen,26,Denmark
10971,Mayhem,Rasmus Sørensen,,Denmark
10972,Rio,Simen Mosby,,Norway
10973,fentR,Kent Nymoen,,Norway
10974,Poly,Mads Andersen,,Denmark
10975,Buller,Andreas Troldborg,,Denmark
10976,stenvang,Simon Stenvang,,Denmark
10977,m0zh,Morten Hermansen,,Norway
10978,Leo,Stian Leonardie,,Norway
10979,MiniKord,Snorre Halten,,Norway
10980,DuDe,Dustin Großmann,27,Germany
10981,mantuu,Mateusz Wilczewski,22,United Kingdom
10982,furious,Þorlákur Máni Dagbjartsson,,Iceland
10983,Jokke,Joachim Hansen,,Denmark
10984,pickles,Charlie Pickles,23,United Kingdom
10985,edis,Edis Aydin,,Turkey
10986,isa,Isa Aydin,,Turkey
10987,grand,Nicklas Grandjean,26,Denmark
10988,klS,Claes Gall Jørgensen,,Denmark
10989,Mindless,Christoffer Larsen,,Denmark
10990,Phx,Daniel Agerbek,,Denmark
10991,WooZiie,Jack Christensen,,Denmark
10992,dragonfly,Jacob Lund,23,Denmark
10993,torben,Nicolai Amorim,24,Denmark
10994,stavn,Martin Lund,17,Denmark
10995,Lifedance,Thomas Lund,,Denmark
10996,who,Daniel Aalami,24,Denmark
10997,DannyCa$H,Daniel Larsen,,Denmark
10998,andi2NINJA,Andreas Yven,,Denmark
10999,mkey,Mikey Pedersen,,Denmark
11000,znyG,Martin Jensen,,Denmark
11001,Ezzy,Niklas Albertsson,,Sweden
11002,reyrey,Fredrik Långdahl,,Sweden
11003,FRYKKAN,Nicklas Fryklund,,Sweden
11004,cRy,Sebastian Inden,,Sweden
11005,Pajjk,Jonathan Bard Larsson,,Sweden
11006,DongeR,Christian Staudt,,Denmark
11007,vhL,Victor Nordgaard Hejstvig-Larsen,22,Denmark
11008,KnowN,Magnus Sønnichsen,,Denmark
11009,GAME,Pontus Perlborn,,Sweden
11010,heff,Oliver Brauer,,Denmark
11011,Helblinde,Christofer Nilsson,,Sweden
11012,Twinx,Malthe Jensen,21,Denmark
11013,thamlike,Jacob Holm,21,Denmark
11014,jEwZy,Per Hymøller,,Denmark
11015,vBz,James Renaud,,Canada
11016,Lockneedo,Nicholas Rosso,,United States
11017,AGN,Alex Niculae,25,Canada
11018,johnnyko,Johnny Elliott,,United States
11019,jaySTN,Justin Chau,,Canada
11020,Kal-eL,Vicky Patel,,Canada
11021,zephiK,William Ma,,United States
11022,hero-iwnl,Mark M,,United States
11023,Resookie,Jeff Voss,,United States
11024,StevoP,Steve Graber,,United States
11025,Tolimoly,Tan Lam,,Vietnam
11026,Ghost,Hoa Nguyen,,Vietnam
11027,Hiyu,Hieu Pham,,Vietnam
11028,Bincrazy,Phat Luong,,Vietnam
11029,baby,Toai Nguyen,,Vietnam
11030,Schooled,Andy Chen,,United States
11031,Quesakilla,Landon Kadi,,United States
11032,n3b,Neb Serian,24,United States
11033,KEN1,Kenny Cutler,,United States
11034,JUKE,Alec Fistel,,United States
11035,Turismo,Michael Haas,23,United States
11036,Tyrion,Nick Doretti,,United States
11037,Ematics,Jazzy Kruczynski,26,United States
11038,Skorpion,Brandon Baldeo,,United States
11039,JazzPimp,Dominick Dimpfel,22,United States
11040,doddo,Matt Dodd,,United States
11041,Anthraxxx,Sharaif Shuaib,,United States
11042,Troflecopter,Quinton Foster,,United States
11043,orb,Zachary Fuller,,United States
11044,deR,Jared Scheer,,United States
11045,tflo,Tyler Flo,,Canada
11046,president sloth,Jarred Taylor,,United States
11047,Princess_Kenny,Daniel Akhterov,,United States
11048,Ed,Mark Henry,,United States
11049,AppleDance ,Justin Bingham,,Canada
11050,Smilez,Rob Van Schie,,United States
11051,Chaotix,Ryan Mong,,United States
11052,Lnxa,Jesse Mullins,,United States
11053,Nervous,Anthony Boring,21,United States
11054,Phog,Clayton Stauffer,,United States
11055,SiXX^N,Nick Richardson,,United States
11056,em-jay,Marc Suda,,United States
11057,cook,Brandon Cook,,United States
11058,Berghy,Stephen Bergh,24,United States
11059,PARKER,Kory Parker,,United States
11060,Boxeryedig,Steven McLean,,United States
11061,Manxterxq,Adam Manke,,United States
11062,codan,Connor Jordan,28,United States
11063,Adil,Adil Khimani,,United States
11064,dazzLe,Will Loafman,24,United States
11065,SlaySmile,Ethan Mcfarlane,,Canada
11066,White_Rabbit,Nick Everett,,United States
11067,deriquo,Dérik Durocher,,Canada
11068,tappz,Mark Harris,,Canada
11069,7ah0,Tahir Uzun,,Turkey
11070,miKem,Mike McCartan,,United States
11071,dexonovsky,Bartlomiej Luberda,,Poland
11072,terrorize,Harim Ismaeil,,Canada
11073,dunno,Katharina Helle Karlsson,28,Denmark
11074,Boevje,Amber Dijkstra,,Netherlands
11075,TATjANA,Tatiana Vandermynsbrugge,,Italy
11076,Petra,Petra Stoker,26,Netherlands
11077,Lynxaly,Ingrid Vriezen,,Netherlands
11078,m',Maja Bikov,,Sweden
11079,KattiZ,Katja Kontio,,Sweden
11080,elZi,Ellen Simu,,Sweden
11081,Celine,Celine Varneskov,,Denmark
11082,AngeL,Helena Holberg,,Denmark
11083,Blondie,Hanna Behmer,,Sweden
11084,Miss Varno,Tabitta Kjærsgaard,,Denmark
11085,EDEN,Trang Nguyen,,Germany
11086,vic,Vicky Dose,25,Denmark
11087,kunoichi,Chiara Rinaldi,,United Kingdom
11088,Ariina,Alina Duraj,,Poland
11089,bullet girl,Julia Kurzyńska,25,Poland
11090,pasia,Agnieszka Olejnik,,Poland
11091,vorti,Izabela Partyka,,Poland
11092,fantasia,Aneta Koper,32,Poland
11093,COCAINE,Michelle Weber,,Germany
11094,miia,Alissia Schmiedeberg,,Germany
11095,Joy,Jana Wolfänger,,Germany
11096,Dorfi,Michelle Engelhardt,,Germany
11097,Eli,Adrianna Musiolik,,Poland
11098,eNzeye,Sien-Yee Liu,21,Belgium
11099,gab,Gabriela Jablonska,,Poland
11100,Jiia,Janina Karhu,,Finland
11101,kpZET,Victor Boldsen Steengaard,21,Denmark
11102,Lakeda,Tanja Klavsen,,Denmark
11103,power,Markus Isaksen,,Norway
11104,TommyM,Tommy Monsen,,Norway
11105,Kaspara,Kasper Mikkelsen,,Denmark
11106,smed,Casper Smed,,Denmark
11107,L0rdv1ng,Nicolai Madsen,,Denmark
11108,rb$,Johan Viklund,,Sweden
11109,Kevve,Kevin Bohlin,23,Sweden
11110,Golden,Maikil Selim,26,Sweden
11111,LOADING,Alexandru Udrea,,Romania
11112,cox,Alin Mocean,23,Romania
11113,siigN,Per Stian,,Norway
11114,Ferna,Fabian Fernström,21,Sweden
11115,jebsu,Jesse Kunnas,,Finland
11116,inai,Kasperi Helikivi,,Finland
11117,Mylly,Antti Myllymäki,,Finland
11118,KARI_MOUKARI,Oskari Villman,,Finland
11119,mjuuh,Juho Taakala,,Finland
11120,KippariZ,Joni Hallman,,Finland
11121,CORBIN,David Hollup,,Norway
11122,ev1,Even Storslett,,Norway
11123,Pondus,Niklas Kandahl,,Norway
11124,Møllersen,Oskar Møllersen,,Norway
11125,jEMi,Remi Brumoen,,Norway
11126,aune,Joonas Rantala,29,Finland
11127,yzn,Yacine Laghmari,,Sweden
11128,Mintarn,Ludvig Larsson,,Sweden
11129,medusa,Ilya Mertsalov,23,Russia
11130,ace,Alexsey Kazakov,26,Russia
11131,PALICH,Valerii Palkin,21,Russia
11132,avg,Alexey Anoskin,24,Russia
11133,Koshak,Anton Platko,23,Russia
11134,Foga,Alexandr Romanenko,25,Russia
11135,Ica,Ivan Randjelovic,,Serbia
11136,Banteng,Bagas Gunadi,22,Indonesia
11137,dayV1D,Matt David,,United States
11138,Steej,Tyler Joseph,25,Australia
11139,aliStair,Alistair Johnston,21,Australia
11140,INS,Joshua Potter,21,Australia
11141,erkaSt,Erdenetsogt Gantulga,24,Mongolia
11142,Sideny,XiaoWen Sun,,China
11143,pzK!D,Aaron Pereira,28,Malaysia
11144,Maksim1g,Yong Shou,,China
11145,Fhorze,Jørgen Pettersen,23,Norway
11146,Sercios,Erlend Holmstad,,Norway
11147,indale,Christian Indahl,,Norway
11148,coMplot,Matias Gayoso,26,Argentina
11149,nch,Ignacio Devita,29,Argentina
11150,fakebrother,Matheus Luz,25,Brazil
11151,SandmaN,Yue Li,29,China
11152,dmm,Ming Dai,28,China
11153,rody,Rodrigo Magnavita,,Brazil
11154,exit,Raphael Lacerda,23,Brazil
11155,Fluyr,Vinicius Menegatti,28,Brazil
11156,Kadin,,,China
11157,Lacrimosa,,,China
11158,Arch,,,China
11159,ZMBGR,,,China
11160,Questionmark,Kun Sheng,,China
11161,Drea3er,ZhiTao Zhang,25,China
11162,Hatz,Jordan Bajic,21,Australia
11163,trk,Alencar Rossato,24,Brazil
11164,kakaveL,Alexandre Peres,,Brazil
11165,Junyn,Marcos Júnior,,Brazil
11166,leyla,Lejla Bako,,Hungary
11167,Narken,Mansouri Lyes,,Algeria
11168,Kheops,Mokrani Anis,26,Algeria
11169,Bombfactory,Boughachiche Mohamed Amine,,Algeria
11170,overDose,Ismail Laib,,Algeria
11171,MASTERFILTH,Omar Tarek,,Egypt
11172,hASVAN,Dhia Abdelli,,Tunisia
11173,favorite,Khalil Achouri,,Tunisia
11174,bramz,Bayram Ben Redjeb,20,Tunisia
11175,brinto,Radhwen Riahi,,Tunisia
11176,YURI,Sofienne Bourhaila,,Morocco
11177,cRqsh,Wajdi Awadi,,Tunisia
11178,HaylamaN,Daly Mami,,Tunisia
11179,DAAAAAAFF,Houssem Amari,,Tunisia
11180,chahd0nJ,Fares Chahed,20,Tunisia
11181,ichibaNNN,Ryan Colucci,25,United States
11182,phenomeN,Khalil Mahjoub,,Tunisia
11183,bar1z,Tarak Achouch,,Tunisia
11184,RobbeN,Ramzi Khider,25,Algeria
11185,uRa,Charafeddine Sabouni,23,Morocco
11186,Smygande,Jérôme Mancini,,France
11187,Bryan,DeTian Wang,,China
11188,xeta,Seon-Ho Son,22,Korea
11189,suN,Jong-Sun Park,26,Korea
11190,tr1gger,Yeong-Jun Kim,27,Korea
11191,MichaelJacKie,ZiQi Huang,26,China
11192,OxVald,Faïez Louati,24,Tunisia
11193,powerputte,Patrik Perjons,24,Sweden
11194,OGrief,Daniel Kihlberg,26,Sweden
11195,chrille,Christian Lindberg,32,Sweden
11196,cozman,Jesper Östlund,,Sweden
11197,Panzi,Alexander Prissberg,,Sweden
11198,clarkk,Anis Hadjarab,,Algeria
11199,beastik,Sebastian Daňo,22,Czech Republic
11200,shatte,Jan Nedomlel,,Czech Republic
11201,DroW,Dimitar Slavkov,,Bulgaria
11202,h9,João Matos,,Portugal
11203,vastik,Gonçalo Garcia,,Portugal
11204,Hiro,Tiago Cruz,,Portugal
11205,stadodo,Renato Gonçalves,23,Portugal
11206,dmca,David Antunes,,Portugal
11207,stavie,David Marques,,Portugal
11208,kronus,João Lopes,29,Portugal
11209,frzEKA,José Calvinho,,Portugal
11210,melonhead,Noel Raki,23,Sweden
11211,frkz,Espen Gulbrandsen,,Norway
11212,f1nsen,Marius Finsen,,Norway
11213,delboNi,Felipe Delboni,22,Brazil
11214,peonzoid,Matheus Coletto,,Brazil
11215,Olga,Olga Rodrigues,25,Brazil
11216,Partodis,Petar Cholakov,21,Bulgaria
11217,SPELLAN,Teodor Nikolov,22,Bulgaria
11218,Payne,Denis Ivanov,21,Bulgaria
11219,CeRq,Tsvetelin Dimitrov,20,Bulgaria
11220,Needl,Lukan Terzov,,Bulgaria
11221,Rival,Sebastian Gardelin,,Sweden
11222,NHS,Joakim Danielsson,,Sweden
11223,FELLPA,Felix Hedlund,,Sweden
11224,steelneck,Joar Stålnacke,,Sweden
11225,qANCR,Matt Tessier,,Canada
11226,jawgemo,Alex Mor,,United States
11227,ShoT_UP,Andrew Orlowski,20,United States
11228,sqK,Vincent Bonfiglio,,United States
11229,kaka,Austin Dixon,,United States
11230,aproto,Alex Protopapas,20,United States
11231,Subroza,Yassine Taoufik,22,Canada
11232,Smiley,Randy Sandoval,24,Canada
11233,LKS,Kalitto Oliveras,,United States
11234,madcow,Nathan Retterath,25,United States
11235,Cunha,Claudio Cunha,23,Portugal
11236,prom,João Machado,,Portugal
11237,C0NVICT,Kyle Battell,27,United States
11238,Oderus,Chad Miller,20,United States
11239,Tennls,Mike Meissner,,Canada
11240,colo,Jean-Philip St-Onge,,Canada
11241,Maiko,Bora Igci,24,Turkey
11242,paradyze,André Horta,,Portugal
11243,mathisen,Tiago Gerne-Mathisen,,Portugal
11244,wils0n,Ville Järvi,25,Finland
11245,knoxville,Cristian Paraschiv,,Romania
11246,cannonchow,Thomas Molinari,,United States
11247,invul,Allan Diniz,30,Brazil
11248,Leaf,Sattawut Reathong,25,Thailand
11249,nash,Miguel San Martin,22,Argentina
11250,Flarich,Vadim Karetin,23,Latvia
11251,kykaho,Viktors Skripaks,28,Latvia
11252,fREDDEMANNEN,Fredrik Åström,,Sweden
11253,Sicher,Markus Müller,,Sweden
11254,sirrelado,Simon Fransson,25,Sweden
11255,sanzen,Mikael Karlsson,27,Sweden
11256,flex,Felix Hacksell,,Sweden
11257,Celrate,Casper Andersen,22,Denmark
11258,fr0slev,Magnus Frøslev,22,Denmark
11259,blade,Roman Pilný,28,Czech Republic
11260,NIO,Dominik Maxian,20,Slovakia
11261,allee,Alfreð Leó Svansson,26,Iceland
11262,waNker,Eyþór Atli Geirdal,24,Iceland
11263,nugget,Václav Zušťák,,Czech Republic
11264,WARDELL,Matthew Yu,21,Canada
11265,NapO,Jean-Baptiste Laurency,28,France
11266,tONTONNNNN,Antony Malaussene,28,France
11267,BluffeuR,Jordan Bensimon,26,France
11268,XENOUf,Jullian Lopez,,France
11269,scm,Julien Reis,30,France
11270,afob,Amir Ghulam,,Sweden
11271,smooya,Owen Butterfield,20,United Kingdom
11272,Jesp,Jesper Johansson,25,Sweden
11273,yNc,Yannick Van Boven,23,Belgium
11274,Matix,Dylan Seixas,,France
11275,fuqu,Aleksander Rzepczyński,21,Poland
11276,Markoś,Kuba Markowski,21,Poland
11277,ovvy,Patryk Ordyniak,,Poland
11278,TOAO,Mateusz Zawistowski,23,Poland
11279,Creakz,Nicklas Johansen,,Denmark
11280,fa1th,Joachim Nodeland Andersen,,Denmark
11281,cauzed,Rasmus Koelln,,Denmark
11282,jzprG,Jesper Gregersen,,Denmark
11283,ottoNd,Otto Sihvo,22,Finland
11284,Riq_u,Riku Isomäki,23,Finland
11285,HMAR,Sammy Afara,,Sweden
11286,ponczek,Patryk Wites,24,Poland
11287,darko,Kacper Ściera,22,Poland
11288,kowar,Dominik Czubak,,Poland
11289,Fenon,Konrad Srębacz,,Poland
11290,vallarn,Valdrin Preteni,23,Sweden
11291,SenseiSai,Sang Duong,,Germany
11292,yannii,Yannick Noe,,Germany
11293,whatz,Pedro Amaro,23,Portugal
11294,caveman,André Garcia,,Portugal
11295,radk1ng,Oliver Jamrozik,30,Sweden
11296,bensmitheR,Sacha Benattar,,France
11297,jok,Mickael Rommé,24,France
11298,chrisM,Christophe Menanteau,25,France
11299,xerus,Mickaël Marechal,22,France
11300,kv,Victor Kern,,France
11301,TEKO,Brandon Heroguet,25,France
11302,NorT,Alecz Nortilhos,,Brazil
11303,KriLLe,Kristian Ekroth,22,Sweden
11304,Meddo,Johan Lundborg,20,Sweden
11305,WAKEE,Dennis Armborg,,Sweden
11306,shadow,Tobias Flodström,24,Sweden
11307,pounh,Eimantas Lazickas,22,Lithuania
11308,COcoSUPERSTARS,Dylan Ganouna,,France
11309,razyN,Alex Böshans,,Germany
11310,pulzG,Timo Walter,22,Germany
11311,Surr,Gleb Dmitriev,,Russia
11312,fanty4,Artem Pirogov,,Russia
11313,BGD,Bogdan Shevcov,,Russia
11314,Maros,Dmitriy Morozov,,Russia
11315,Danger,Evgeniy Chevin,,Russia
11316,forb,Haroldas Kupstas,,Lithuania
11317,forGEt1,Lukas Janulevicius,25,Lithuania
11318,flipside,Artur Tilinga,22,Lithuania
11319,elo,Fredrik Annerström,22,Sweden
11320,Carcass,Robertas Mikuckis,24,Lithuania
11321,Undercover,Teodoras Poškus,,Lithuania
11322,respawn,Rytis Laucaitis,22,Lithuania
11323,haflex,Titas Milasauskas,22,Lithuania
11324,Efexas,Modestas Bružas,,Lithuania
11325,Tony,Antonio Kristófer Salvador,23,Iceland
11326,kinkybdsm,Thomas Þór Bernstorff Thomsen,25,Iceland
11327,roo,Rodrigo  Noto,23,Brazil
11328,vn,Vinicius Ramos,20,Brazil
11329,leo_druNky,Leonardo Oliveira,20,Brazil
11330,yatan,José Orlando,20,Brazil
11331,f11,Fernando Souza,28,Brazil
11332,horvy,João Horvath,21,Brazil
11333,zam,Vinicius Godoy,23,Brazil
11335,pavel,Felipe Costa,20,Brazil
11336,slv,Jeffrey Gomes,26,Brazil
11337,RCF,Rodrigo Figueiredo,19,Brazil
11338,ckhulk,Renan Silveira,27,Brazil
11339,dinamo,Rodrigo Haro,27,Argentina
11341,potatonator,Royce Omaga,,Philippines
11342,SKip,Lucas Santiago,27,Brazil
11343,SHiPZ,Georgi Grigorov,19,Bulgaria
11344,Hugoo,Hugo Hallberg,19,Sweden
11345,Limpone,Linus Wecksell,21,Sweden
11346,KamrateN,Joel Elmkvist,,Sweden
11347,alvar,Khaled Abdullah Mahmoud,21,Jordan
11348,mandik,Aleksandar Mandić,25,Serbia
11349,dare1g,Darko Jančić,27,Serbia
11350,smartshi,Shuai Shi,32,China
11351,moki,XinYi Pan,30,China
11352,Surge,HaiBo Jiang,,China
11353,1ke,Xin Wei,,China
11354,Inory,LeWei Li,,China
11355,QKA,ZhiHai Fu,26,China
11356,nqr,YongJie Wang,,Taiwan
11357,kelele,YiFan Zhou,20,China
11358,0i,ZhiWei Liu,23,China
11359,future,Qin Yan,,China
11361,eason,Xun Yang,,China
11362,tr1p,Hao Qin,,China
11363,ivy,ZhengHua Li,,China
11364,Outlet,Yu Ma,,China
11365,Jun,JiaJun Fu,,China
11367,fausty,Yi Qin,30,China
11368,Krazy,Pu Chuan,30,China
11369,CheckerEight,ZhiHang Jiang,30,China
11370,Just1n,XiaoShen Li,30,China
11371,77,Ji Chen,30,China
11372,kyj,Young-Jun Kim,27,Korea
11373,hyoil,Hyo-Il Jeong,22,Korea
11374,P1NG,Wannarak Nuttanun,24,Thailand
11375,w1zart,Dmytro Demianiv,22,Ukraine
11376,start,Yan Zhang,30,China
11377,Ethan,TianXiang Wu,26,China
11378,pino,Rodrigo Manarino,34,Argentina
11379,ROACH,Omal Prabuddha,24,Sri Lanka
11380,TunGY,YanTung Chan,19,Hong Kong
11381,Poheart,PakHang Tsang,,Hong Kong
11382,ckf,KinFung Chow,24,Hong Kong
11383,BenJ,Sanjeevan Kalaieesan,24,Sri Lanka
11384,Reav,Panduka Warnasooriya,,Sri Lanka
11385,YanLi,Yan-Li Peng,21,Taiwan
11386,crazyface,Sheng-Lun Zhang,20,Taiwan
11387,ShevCheNko,Ebrahim Ali,,Bahrain
11388,eVo,Rami Mohammed,,Bahrain
11389,bucher1,Mohammed Yaqoob,22,Bahrain
11390,23D,Mohammed Rasheed,,Bahrain
11391,Path,Jamal Abdulrahman,,Bahrain
11392,$Bills$,Zubair Jafar,,Pakistan
11393,Avg,Hamza Subzwari,23,Pakistan
11394,KLnT,Zaki Nasir,26,Pakistan
11395,HSB,Abdul Haseeb,19,Pakistan
11396,shoTT,Umair Ahmed,,Pakistan
11397,Zeeky,Zeeshan Khan,26,Pakistan
11398,HARMZ,Syed Arsalan,22,Pakistan
11399,Naughtyyy,Syed Roohan Sajjad,28,Pakistan
11400,ForayZ,Arsalan Razzaq,,Pakistan
11401,Rookie,Pierre Haladjian,22,Lebanon
11402,Virus,Hussein Mousa,24,Lebanon
11403,Blue,Omar Merashli,21,Lebanon
11404,Sparta,Nicolas Haddad,23,Lebanon
11405,ReFlex,Ali Bagherzadeh,23,Iran
11406,Fury,Amir Hossein Habibi,,Iran
11407,shawn,Mohammad Hoseini,,Iran
11408,RApTOR,Farhad Hajian Motlagh,25,Iran
11409,RobbeR,Parsa Hoseinipour,20,Iran
11410,TarziiQ,Emre Gürel,,Denmark
11411,hazard,Dominik Hubl,,Czech Republic
11412,twist,Matěj Petráš,20,Czech Republic
11413,tMs1K,Tomáš Zelenka,,Czech Republic
11414,Tomkeejs,Tomáš Tomka,21,Czech Republic
11415,Shad,Petr Němeček,,Czech Republic
11416,EYO,Ondřej Šťastný,28,Czech Republic
11417,PSYYYCHO,Mohannad Tobasi,,Palestine
11418,Caf,Bjad Naif,26,Saudi Arabia
11419,rooney,Nawaf Alhababi,26,Saudi Arabia
11420,NaZ,Nasser Khaled,26,Saudi Arabia
11421,a1z,Abdulaziz Ahmad,26,Saudi Arabia
11422,VIPPEER,Omar Adwan,23,Jordan
11423,Muselet,Geun-Sang Yuk,30,Korea
11424,Zbz,Mohammed Al-Mansoori,,United Arab Emirates
11425,JJ,Prabin Gurung,,Nepal
11426,PaiN,Avishek Thakuri,,Nepal
11427,pride,Roshan Shrestha,,Nepal
11428,Woody,Bishesh Paudel,,Nepal
11429,namthoyase,Shekhar Lama,,Nepal
11430,crow,Tomoaki Maruoka,22,Japan
11431,vRss,Fahad Alajmi,24,Kuwait
11432,MEs,Khalid Almathkor,23,Kuwait
11433,Retrac,James Carter Ang,33,Philippines
11434,aimika,Mark Dela Cruz,,Philippines
11435,markg,Mark Galang,,Philippines
11436,GaB,Gaveriel Lichauco,,Philippines
11437,LanS,Lawrence Reyes,,Philippines
11438,PLAYER1,Keven Champagne,25,Canada
11439,tiz,Ludovic Emond,22,Canada
11440,gore,Jessy Constantineau,,Canada
11441,picky,Daniel Milazzo,19,United States
11442,coldy,Jamshid Alborz,,Canada
11443,M16DOLLARS,Vladislav Jirnov,,United States
11444,welly,London Purdy,,Canada
11445,JonahP,Jonah Pulice,19,Canada
11446,OB3Y,Sultan Al-Muraikhi,,United Arab Emirates
11447,GreeNz,Rashid Al-Nuaimi,24,United Arab Emirates
11448,Sayoko,Guan-Yu Lin,20,Taiwan
11449,tulgey,Gantulga Ganbat,,Mongolia
11450,derps,Ruben Barbosa,26,Portugal
11451,pad0s,Reid Goldie,,New Zealand
11452,Magnum,Chris Wilson,26,New Zealand
11453,Amaterasu,Anuj Sharma,28,India
11454,LFN,KingCheung Leung,,Hong Kong
11455,alcain,Terje Hagen,,Norway
11456,Blenz,Glenn Höines,,Norway
11457,SaviouR,Chris Aannevik,,Norway
11458,dooit,Petter Schawland,,Norway
11459,dofz,Kristoffer Naess,,Norway
11460,Tommy,Kumaresan Ramani,26,Singapore
11461,PRISM,Irmuun Tuul,23,Mongolia
11462,henza,Kar-Heng Ho,23,Malaysia
11463,YooNgHwe1,Yoong-Hwei Lee,26,Malaysia
11464,Dazinga,Daryl Keith,,Malaysia
11465,Aaqeeb,Aaqeeb Al-Akhyar,20,Malaysia
11466,muzt,Francisco Bento,23,Portugal
11467,frei,Aaron Frei,22,United Kingdom
11468,climax,Ju-Ho Meng,,Korea
11469,jtJ,Sang-Woo Woo,,Korea
11470,LigEr.kr,Pyung-Gun Lee,,Korea
11471,bAej,Won-Woo Lee,,Korea
11472,JuN1ng,Sang-Joon Ye,,Korea
11473,seth,Seth Leeson,20,Australia
11474,zorboT,Zoran Serovski,27,Australia
11475,jenko,Tom Jenkinson,20,United Kingdom
11476,Mental Destroyer,Hyung-Ju Woo,,Korea
11477,Track,Jin-Ho Jeo,,Korea
11478,Lawcien,Tae-Ho Kim,,Korea
11479,Aqula,Si-Joon Choi,,Korea
11480,Luminous,Hee-Heun Park,,Korea
11481,k3v,Seong-Ik Park,,Korea
11482,white,Alex Lisowski,30,Australia
11483,gotz,Marcus Fonti,27,Australia
11484,BROKEN,Tom Christou,24,Australia
11485,malta,Liam Schembri,24,Australia
11486,els,Liam Hawley,28,Australia
11487,twinky,Jamie McLean,26,United Kingdom
11488,INSANITY,Shaun Speary,28,Australia
11489,FRISKY,James Johnstone,27,Australia
11490,barry_walsh,Cody Hickman,26,Australia
11491,zedzke,Bobby Johnson,24,Australia
11492,Noisia,Alec Gulabovski,24,Australia
11493,sK,Georgio Poumpoulidis,22,Australia
11494,Dezibel,Raymond Odisho,24,Australia
11495,Kaotik,Laken Dutcher,19,Australia
11496,InJect,Steve Honan,27,Australia
11497,junglew0w,Ty O'Donnell,23,Australia
11498,NickelBack,Alexey Trofimov,22,Russia
11499,Tatan,Sebastián Machado,24,Uruguay
11500,Andrew,Andrés Clavijo,25,Uruguay
11501,Jefferson,Lucas Pintos,25,Uruguay
11502,dillion,Juan Reyes,24,Uruguay
11503,derezzed,Iván Lemo,18,Uruguay
11504,pablow,Pablo Carrillo,26,Chile
11505,rochet,Felipe Rochet,22,Chile
11506,wkN,Álvaro Bustos,26,Chile
11507,D1E,Diego Contreras,22,Chile
11508,silence,Juan Jose Loor,30,Ecuador
11509,d220,Richard Leiva,28,Ecuador
11510,niuxie,Cristhian Romero,27,Ecuador
11511,aurum,Elio Aponte,30,Venezuela
11512,crAckEz,Alberto Pirela,25,Venezuela
11513,sc4rx,Carlos Sánchez,24,Spain
11514,vtR,Victor Santana,23,Venezuela
11515,kenzor,Leonard Volodarchuk,22,Ukraine
11516,seabeaR,Patrick Ferguson,27,Australia
11517,fluke,Nick Pontil-Scala,26,Australia
11518,jaytee,Tom Williamson,30,Australia
11519,bl4nk,Craig Pearce,31,Australia
11520,xrist0s,Chris Georgiou,22,Australia
11521,jokes,Sam Molan,23,Australia
11522,Colo,Hernan Esteche,28,Paraguay
11523,SHYTER,Sebastian Mendoza,31,Paraguay
11524,sam_A,Jesus Taboada,22,Colombia
11525,arming,Armin Toro,31,Bolivia
11526,watoseco,Daniel Lee,27,Bolivia
11527,mejia,Jaime Takeda,23,Bolivia
11528,yotes,Jose Cortez,23,Bolivia
11529,juntucha,Jose Cortez,43,Bolivia
11530,mkn,Orlando Calderon,32,Peru
11531,casablancas,Ricardo Arquette,26,Peru
11532,zock,Antonio Montañez,23,Peru
11533,Trill,Raul Hoyos,22,Colombia
